exit_reason,exit_day,return,stock_id,stock_name,buy_date
到期120天,120,-0.07369978019785324,000059.SZ,华锦股份,2019-05-24
止盈30%,105,0.27718173053747563,000059.SZ,华锦股份,2020-09-10
止盈30%,57,0.27620967741935465,000059.SZ,华锦股份,2021-02-03
到期120天,120,0.1414773371694093,000059.SZ,华锦股份,2022-03-07
到期120天,120,0.13642960812772129,000059.SZ,华锦股份,2022-10-19
止损-20%,101,-0.2049889846544348,000059.SZ,华锦股份,2023-04-04
到期120天,120,0.18483021455255055,000059.SZ,华锦股份,2025-01-02
止损-20%,90,-0.21989405920142702,000060.SZ,中金岭南,2009-12-18
到期120天,120,-0.06008606049300464,000060.SZ,中金岭南,2011-01-14
到期120天,120,-0.11893442065371676,000060.SZ,中金岭南,2012-03-29
止损-20%,62,-0.2557377049180328,000060.SZ,中金岭南,2013-03-18
到期120天,120,-0.019738476738779775,000060.SZ,中金岭南,2016-05-06
止盈30%,47,0.28248315688161685,000060.SZ,中金岭南,2016-09-13
止损-20%,82,-0.21841887139270466,000060.SZ,中金岭南,2018-02-09
止盈30%,113,0.28272894609736077,000060.SZ,中金岭南,2021-02-03
止损-20%,120,-0.20404040404040405,000060.SZ,中金岭南,2021-10-28
止损-20%,95,-0.24048096192384774,000060.SZ,中金岭南,2023-08-31
止盈30%,27,0.2588320115356885,000061.SZ,农产品,2009-03-09
到期120天,120,-0.14225941422594152,000061.SZ,农产品,2010-12-06
止损-20%,93,-0.2100144976903211,000061.SZ,农产品,2011-05-23
止损-20%,97,-0.2085308056872039,000061.SZ,农产品,2012-06-20
到期120天,120,0.16242661448140874,000061.SZ,农产品,2012-10-30
止盈30%,61,0.28817733990147787,000061.SZ,农产品,2013-07-08
止盈30%,93,0.2560975609756098,000061.SZ,农产品,2013-11-20
止盈30%,74,0.29963735267452407,000061.SZ,农产品,2014-11-11
到期120天,120,-0.038379230102006494,000061.SZ,农产品,2019-05-23
止盈30%,10,0.2889125799573562,000061.SZ,农产品,2020-02-03
到期120天,120,0.0803930914278888,000061.SZ,农产品,2020-06-11
到期120天,120,-0.05355792135145966,000061.SZ,农产品,2022-05-13
止盈30%,56,0.273274917853231,000062.SZ,深圳华强,2010-01-26
到期120天,120,0.14030139722598023,000062.SZ,深圳华强,2010-11-17
止损-20%,118,-0.2369309955060103,000062.SZ,深圳华强,2011-04-27
止损-20%,103,-0.22071486390964443,000062.SZ,深圳华强,2012-11-20
止盈30%,59,0.29465648854961835,000062.SZ,深圳华强,2013-04-16
止盈30%,76,0.2601031814273429,000062.SZ,深圳华强,2013-12-16
止损-20%,17,-0.22592791823561048,000062.SZ,深圳华强,2015-12-10
到期120天,120,0.0425619208167025,000062.SZ,深圳华强,2016-05-06
止盈30%,81,0.2869437837519092,000062.SZ,深圳华强,2017-01-09
到期120天,120,-0.1383601756954612,000062.SZ,深圳华强,2017-06-26
到期120天,120,-0.07005144596923248,000062.SZ,深圳华强,2018-06-21
到期120天,120,-0.059196100434176516,000062.SZ,深圳华强,2019-11-11
止损-20%,89,-0.215122960168392,000062.SZ,深圳华强,2020-08-26
到期120天,120,0.18987341772151908,000062.SZ,深圳华强,2022-10-10
止盈30%,33,0.26909920182440145,000063.SZ,中兴通讯,2009-06-05
止损-20%,114,-0.20005898102162006,000063.SZ,中兴通讯,2011-04-28
到期120天,120,-0.11710442784739988,000063.SZ,中兴通讯,2016-01-07
止损-20%,50,-0.2002522863450016,000063.SZ,中兴通讯,2018-01-29
到期120天,120,0.15637720488466755,000063.SZ,中兴通讯,2019-05-22
止损-20%,109,-0.21850350660311357,000063.SZ,中兴通讯,2020-04-02
止损-20%,100,-0.21056848429232247,000063.SZ,中兴通讯,2020-07-31
到期120天,120,-0.1149390243902438,000063.SZ,中兴通讯,2021-08-30
到期120天,120,0.09473684210526304,000063.SZ,中兴通讯,2022-07-13
止盈30%,25,0.25324387249586167,000063.SZ,中兴通讯,2023-05-12
止盈30%,118,0.3123320787577711,000063.SZ,中兴通讯,2024-04-10
止损-20%,5,-0.20880107768298162,000065.SZ,北方国际,2009-08-12
止损-20%,45,-0.21532846715328482,000065.SZ,北方国际,2010-11-16
到期120天,120,-0.15226964296869905,000065.SZ,北方国际,2011-04-28
止损-20%,48,-0.20729918608529793,000065.SZ,北方国际,2013-04-23
止盈30%,39,0.255801687763713,000065.SZ,北方国际,2013-10-29
止盈30%,57,0.2641010575793187,000065.SZ,北方国际,2014-12-23
到期120天,120,0.1416820071687133,000065.SZ,北方国际,2021-05-17
止盈30%,26,0.34114583333333337,000065.SZ,北方国际,2022-01-25
止盈30%,15,0.2800261096605745,000065.SZ,北方国际,2022-07-29
止损-20%,25,-0.2122252747252748,000065.SZ,北方国际,2023-09-08
止盈30%,31,0.28075709779179814,000065.SZ,北方国际,2025-01-02
止盈30%,18,0.35714285714285715,000066.SZ,中国长城,2009-03-16
止损-20%,33,-0.20338983050847456,000066.SZ,中国长城,2010-12-06
止损-20%,67,-0.26221028045716127,000066.SZ,中国长城,2011-05-04
到期120天,120,-0.03968253968253968,000066.SZ,中国长城,2013-10-29
止盈30%,28,0.28308207705192645,000066.SZ,中国长城,2014-12-09
到期120天,120,0.0214477211796249,000066.SZ,中国长城,2016-09-28
止损-20%,15,-0.21356783919597996,000066.SZ,中国长城,2018-05-30
止盈30%,54,0.26591287843853517,000066.SZ,中国长城,2019-06-18
止盈30%,15,0.259012539184953,000066.SZ,中国长城,2020-02-03
到期120天,120,0.056244968814083855,000066.SZ,中国长城,2020-09-08
止损-20%,34,-0.2166666666666667,000066.SZ,中国长城,2021-02-22
到期120天,120,-0.07343857240905975,000066.SZ,中国长城,2021-08-27
止损-20%,53,-0.2091554853985793,000066.SZ,中国长城,2022-01-27
止盈30%,21,0.31497584541062806,000066.SZ,中国长城,2022-12-27
止损-20%,16,-0.2317647058823529,000068.SZ,华控赛格,2010-04-13
止损-20%,64,-0.22445820433436536,000068.SZ,华控赛格,2010-11-30
止损-20%,40,-0.20760697305863704,000068.SZ,华控赛格,2017-10-30
止损-20%,11,-0.20689655172413796,000068.SZ,华控赛格,2019-04-16
止损-20%,88,-0.21374045801526725,000068.SZ,华控赛格,2019-11-11
止损-20%,71,-0.22507122507122496,000068.SZ,华控赛格,2020-08-31
到期120天,120,0.10320284697508898,000068.SZ,华控赛格,2021-10-25
到期120天,120,0.17138810198300286,000068.SZ,华控赛格,2022-08-24
止损-20%,110,-0.21635883905013187,000068.SZ,华控赛格,2022-12-29
止损-20%,62,-0.23035230352303526,000068.SZ,华控赛格,2024-03-05
止损-20%,93,-0.21154855643044615,000069.SZ,华侨城A,2009-08-19
止损-20%,23,-0.20882669537136705,000069.SZ,华侨城A,2009-12-17
到期120天,120,-0.1077762619372442,000069.SZ,华侨城A,2011-05-25
止盈30%,95,0.2573913043478261,000069.SZ,华侨城A,2012-08-13
到期120天,120,-0.05650755204659887,000069.SZ,华侨城A,2013-03-04
止损-20%,71,-0.20105820105820096,000069.SZ,华侨城A,2013-11-08
止损-20%,3,-0.2227272727272728,000069.SZ,华侨城A,2015-08-21
止损-20%,16,-0.20880503144654083,000069.SZ,华侨城A,2016-01-04
到期120天,120,0.03545873247201457,000069.SZ,华侨城A,2019-05-17
止盈30%,108,0.276865671641791,000069.SZ,华侨城A,2020-09-25
止损-20%,113,-0.21041155994717342,000069.SZ,华侨城A,2021-05-13
止损-20%,67,-0.2035139092240116,000069.SZ,华侨城A,2022-03-02
止损-20%,114,-0.2007168458781362,000069.SZ,华侨城A,2024-12-25
止盈30%,57,0.2982866043613706,000070.SZ,特发信息,2009-08-17
止损-20%,40,-0.20189274447949526,000070.SZ,特发信息,2010-04-30
止损-20%,47,-0.21106557377049176,000070.SZ,特发信息,2011-10-10
到期120天,120,-0.0985155195681512,000070.SZ,特发信息,2012-05-16
到期120天,120,0.025490196078431657,000070.SZ,特发信息,2013-10-25
止盈30%,84,0.2609067259788608,000070.SZ,特发信息,2016-05-13
止损-20%,67,-0.22357343311506067,000070.SZ,特发信息,2017-11-02
止损-20%,89,-0.270509676341416,000070.SZ,特发信息,2018-05-30
到期120天,120,0.06663837011884555,000070.SZ,特发信息,2019-05-24
止损-20%,72,-0.21998706109647267,000070.SZ,特发信息,2019-10-15
到期120天,120,-0.09142053445850919,000070.SZ,特发信息,2021-07-28
止盈30%,53,0.2990115321252058,000070.SZ,特发信息,2022-09-15
止盈30%,25,0.30445544554455434,000070.SZ,特发信息,2023-12-20
止盈30%,39,0.2820754716981132,000070.SZ,特发信息,2025-04-08
止损-20%,34,-0.2134831460674158,000078.SZ,海王生物,2011-05-03
止盈30%,4,0.3075862068965518,000078.SZ,海王生物,2013-03-28
止盈30%,106,0.2747625508819539,000078.SZ,海王生物,2014-04-28
止盈30%,85,0.29393305439330525,000078.SZ,海王生物,2014-11-13
止损-20%,59,-0.22764876527700909,000078.SZ,海王生物,2019-05-14
止损-20%,106,-0.27917620137299776,000078.SZ,海王生物,2020-08-26
到期120天,120,0.1392405063291139,000078.SZ,海王生物,2022-04-25
到期120天,120,0.07058823529411772,000078.SZ,海王生物,2024-12-31
止盈30%,51,0.25217391304347836,000088.SZ,盐田港,2015-01-20
止损-20%,36,-0.27318045862412754,000088.SZ,盐田港,2015-07-06
止损-20%,17,-0.22382198952879578,000088.SZ,盐田港,2016-01-05
到期120天,120,-0.13945945945945953,000088.SZ,盐田港,2017-07-17
到期120天,120,-0.18680627071056752,000088.SZ,盐田港,2019-11-11
到期120天,120,0.06946454413892904,000089.SZ,深圳机场,2009-08-17
止盈30%,36,0.2749077490774909,000089.SZ,深圳机场,2015-01-19
到期120天,120,0.0931122448979592,000089.SZ,深圳机场,2015-12-09
止盈30%,75,0.30302768469244085,000089.SZ,深圳机场,2019-05-06
到期120天,120,-0.09713823156666607,000089.SZ,深圳机场,2020-09-02
